line_id,order_id,order_date,customer_id,customer_segment,branch_id,branch_name,city,region,latitude,longitude,sales_channel,payment_method,product_id,product_name,category,quantity,unit_price_sar,discount_pct,unit_cost_sar,revenue_sar,cost_sar,profit_sar,Year,,,
130,O000063,3/6/2024,C04733,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mada,P058,Hair Care 2,Beauty,1,49.56,15%,30.17,42.13,30.17,11.96,2024,,,
131,O000063,3/6/2024,C04733,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mada,P001,Headphones 1,Electronics,1,362.03,0%,182.01,362.03,182.01,180.02,2024,,,
132,O000063,3/6/2024,C04733,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mada,P080,Office Chair 4,Office,2,404.55,0%,222.42,809.1,444.84,364.26,2024,,,
133,O000064,11/16/2025,C08358,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Apple Pay,P006,Smart Watch 2,Electronics,1,834.3,0%,426.15,834.3,426.15,408.15,2025,,,
134,O000064,11/16/2025,C08358,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Apple Pay,P041,Backpack 1,Fashion,1,221.69,0%,104.05,221.69,104.05,117.64,2025,,,
135,O000065,4/26/2024,C11557,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Cash,P078,Office Chair 2,Office,1,756.28,5%,369.32,718.47,369.32,349.15,2024,,,
136,O000066,11/4/2025,C11593,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P054,Skin Care 2,Beauty,1,258.4,15%,186.83,219.64,186.83,32.81,2025,,,
137,O000066,11/4/2025,C11593,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P043,Backpack 3,Fashion,2,146.26,0%,92.05,292.52,184.1,108.42,2025,,,
138,O000067,4/22/2024,C07079,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mastercard,P057,Hair Care 1,Beauty,3,105.15,15%,55.23,268.13,165.69,102.44,2024,,,
139,O000067,4/22/2024,C07079,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mastercard,P069,Sports Bottle 1,Sports,1,87.64,0%,61.34,87.64,61.34,26.3,2024,,,
140,O000068,11/15/2025,C11439,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Visa,P018,Bedding Set 2,Home,1,359.7,0%,277.26,359.7,277.26,82.44,2025,,,
141,O000068,11/15/2025,C11439,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Visa,P053,Skin Care 1,Beauty,1,174.35,0%,91.8,174.35,91.8,82.55,2025,,,
142,O000069,8/9/2025,C07879,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Apple Pay,P003,Headphones 3,Electronics,1,317.42,0%,159.42,317.42,159.42,158,2025,,,
143,O000070,6/23/2024,C09103,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P074,Notebook Set 2,Office,1,42.6,0%,32.61,42.6,32.61,9.99,2024,,,
144,O000070,6/23/2024,C09103,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P051,Fragrance 3,Beauty,3,398.78,20%,260.93,957.07,782.79,174.28,2024,,,
145,O000071,4/12/2025,C01583,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,Online,Mastercard,P080,Office Chair 4,Office,1,376.29,10%,222.42,338.66,222.42,116.24,2025,,,
146,O000071,4/12/2025,C01583,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,Online,Mastercard,P062,Fitness Mat 2,Sports,1,122.36,30%,100.84,85.65,100.84,-15.19,2025,,,
147,O000072,7/10/2025,C06224,New,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Mastercard,P035,Jacket 3,Fashion,1,387.39,20%,326.19,309.91,326.19,-16.28,2025,,,
148,O000073,2/5/2025,C00186,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Mastercard,P048,T-Shirt 4,Fashion,1,109.26,0%,62.15,109.26,62.15,47.11,2025,,,
149,O000073,2/5/2025,C00186,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Mastercard,P040,Sneakers 4,Fashion,3,491.34,20%,280.77,1179.22,842.31,336.91,2025,,,
150,O000074,4/25/2024,C03498,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,Online,Apple Pay,P025,Desk Lamp 1,Home,2,51.52,0%,25.89,103.04,51.78,51.26,2024,,,
151,O000075,7/7/2025,C00124,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P040,Sneakers 4,Fashion,1,486.17,0%,280.77,486.17,280.77,205.4,2025,,,
152,O000075,7/7/2025,C00124,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P065,Dumbbell Set 1,Sports,2,154.71,0%,91.37,309.42,182.74,126.68,2025,,,
153,O000075,7/7/2025,C00124,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P037,Sneakers 1,Fashion,1,220.82,10%,148.15,198.74,148.15,50.59,2025,,,
154,O000076,10/23/2024,C09084,Regular,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Cash,P064,Fitness Mat 4,Sports,1,180.5,0%,129.26,180.5,129.26,51.24,2024,,,
155,O000077,6/3/2025,C02048,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Cash,P075,Notebook Set 3,Office,1,20.05,0%,15.85,20.05,15.85,4.2,2025,,,
156,O000077,6/3/2025,C02048,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Cash,P049,Fragrance 1,Beauty,1,669.11,0%,426.71,669.11,426.71,242.4,2025,,,
157,O000077,6/3/2025,C02048,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Cash,P073,Notebook Set 1,Office,3,65.11,0%,36.28,195.33,108.84,86.49,2025,,,
158,O000077,6/3/2025,C02048,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Cash,P062,Fitness Mat 2,Sports,1,136.26,0%,100.84,136.26,100.84,35.42,2025,,,
159,O000078,10/30/2024,C08282,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Visa,P028,Desk Lamp 4,Home,1,73.16,0%,41.45,73.16,41.45,31.71,2024,,,
160,O000079,5/6/2024,C01254,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Mada,P055,Skin Care 3,Beauty,1,166.39,0%,83.95,166.39,83.95,82.44,2024,,,
161,O000079,5/6/2024,C01254,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Mada,P051,Fragrance 3,Beauty,2,443.31,15%,260.93,753.63,521.86,231.77,2024,,,
162,O000080,3/1/2025,C09518,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,Online,Cash,P075,Notebook Set 3,Office,1,22.39,0%,15.85,22.39,15.85,6.54,2025,,,
163,O000081,12/5/2025,C10652,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Visa,P059,Hair Care 3,Beauty,1,130.74,20%,94.28,104.59,94.28,10.31,2025,,,
164,O000082,5/21/2025,C10723,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mada,P063,Fitness Mat 3,Sports,1,113.48,0%,84.19,113.48,84.19,29.29,2025,,,
165,O000082,5/21/2025,C10723,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mada,P045,T-Shirt 1,Fashion,3,145.86,0%,91.57,437.58,274.71,162.87,2025,,,
166,O000082,5/21/2025,C10723,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mada,P080,Office Chair 4,Office,3,426.49,0%,222.42,1279.47,667.26,612.21,2025,,,
167,O000083,1/13/2025,C02754,VIP,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Cash,P010,Power Bank 2,Electronics,2,87.43,5%,48.88,166.12,97.76,68.36,2025,,,
168,O000084,6/18/2024,C11695,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mada,P015,Speaker 3,Electronics,1,481.09,20%,345.34,384.87,345.34,39.53,2024,,,
169,O000085,1/4/2024,C06889,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P001,Headphones 1,Electronics,2,392.98,0%,182.01,785.96,364.02,421.94,2024,,,
170,O000085,1/4/2024,C06889,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P024,Cookware 4,Home,1,289.79,10%,204.59,260.81,204.59,56.22,2024,,,
171,O000086,7/10/2024,C07846,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P039,Sneakers 3,Fashion,2,537.72,15%,375.84,914.12,751.68,162.44,2024,,,
172,O000087,7/2/2024,C01661,New,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Apple Pay,P052,Fragrance 4,Beauty,3,499.3,0%,278.76,1497.9,836.28,661.62,2024,,,
173,O000087,7/2/2024,C01661,New,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Apple Pay,P063,Fitness Mat 3,Sports,1,119.59,0%,84.19,119.59,84.19,35.4,2024,,,
174,O000087,7/2/2024,C01661,New,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Apple Pay,P019,Bedding Set 3,Home,1,255.5,5%,127.42,242.72,127.42,115.3,2024,,,
175,O000087,7/2/2024,C01661,New,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Apple Pay,P057,Hair Care 1,Beauty,1,112.73,15%,55.23,95.82,55.23,40.59,2024,,,
176,O000088,6/25/2025,C02773,Regular,B15,Abha Center,Abha,Asir,18.2465,42.5117,Online,Mada,P079,Office Chair 3,Office,1,929.48,0%,712.52,929.48,712.52,216.96,2025,,,
177,O000088,6/25/2025,C02773,Regular,B15,Abha Center,Abha,Asir,18.2465,42.5117,Online,Mada,P053,Skin Care 1,Beauty,1,188.44,20%,91.8,150.75,91.8,58.95,2025,,,
178,O000089,11/4/2024,C06746,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mada,P076,Notebook Set 4,Office,1,22.43,0%,17.15,22.43,17.15,5.28,2024,,,
179,O000089,11/4/2024,C06746,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mada,P047,T-Shirt 3,Fashion,1,81.9,5%,56.49,77.81,56.49,21.32,2024,,,
180,O000089,11/4/2024,C06746,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mada,P079,Office Chair 3,Office,1,1043.43,5%,712.52,991.26,712.52,278.74,2024,,,
181,O000090,9/22/2024,C00590,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Apple Pay,P079,Office Chair 3,Office,1,1012.38,10%,712.52,911.14,712.52,198.62,2024,,,
182,O000091,12/23/2025,C06823,VIP,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Cash,P034,Jacket 2,Fashion,1,150.5,0%,82.52,150.5,82.52,67.98,2025,,,
183,O000092,10/11/2025,C04523,New,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Visa,P065,Dumbbell Set 1,Sports,2,147.66,5%,91.37,280.55,182.74,97.81,2025,,,
184,O000092,10/11/2025,C04523,New,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Visa,P007,Smart Watch 3,Electronics,1,456.04,0%,262.28,456.04,262.28,193.76,2025,,,
185,O000093,5/31/2024,C03493,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P047,T-Shirt 3,Fashion,1,72.59,20%,56.49,58.07,56.49,1.58,2024,,,
186,O000093,5/31/2024,C03493,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P029,Coffee Maker 1,Home,1,698.64,0%,474.65,698.64,474.65,223.99,2024,,,
187,O000094,1/30/2024,C01999,VIP,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Visa,P035,Jacket 3,Fashion,2,424.67,15%,326.19,721.94,652.38,69.56,2024,,,
188,O000094,1/30/2024,C01999,VIP,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Visa,P041,Backpack 1,Fashion,1,228.99,0%,104.05,228.99,104.05,124.94,2024,,,
189,O000095,6/19/2025,C09483,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Visa,P031,Coffee Maker 3,Home,1,694.73,0%,352.34,694.73,352.34,342.39,2025,,,
190,O000095,6/19/2025,C09483,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Visa,P017,Bedding Set 1,Home,1,139.51,0%,104.25,139.51,104.25,35.26,2025,,,
191,O000096,6/22/2024,C05299,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Mada,P046,T-Shirt 2,Fashion,1,46.78,0%,31.2,46.78,31.2,15.58,2024,,,
192,O000096,6/22/2024,C05299,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Mada,P050,Fragrance 2,Beauty,1,423.33,0%,223.25,423.33,223.25,200.08,2024,,,
193,O000097,6/29/2024,C04492,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,Online,Mada,P066,Dumbbell Set 2,Sports,1,119.5,0%,88.83,119.5,88.83,30.67,2024,,,
194,O000098,1/29/2025,C04448,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mada,P046,T-Shirt 2,Fashion,3,48.48,0%,31.2,145.44,93.6,51.84,2025,,,
195,O000099,7/21/2024,C04955,VIP,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P044,Backpack 4,Fashion,1,79.46,5%,60.65,75.49,60.65,14.84,2024,,,
196,O000099,7/21/2024,C04955,VIP,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P002,Headphones 2,Electronics,1,111.71,20%,57.18,89.37,57.18,32.19,2024,,,
197,O000100,7/17/2025,C10269,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Visa,P051,Fragrance 3,Beauty,1,425.25,0%,260.93,425.25,260.93,164.32,2025,,,
198,O000100,7/17/2025,C10269,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Visa,P070,Sports Bottle 2,Sports,1,95.53,20%,44.56,76.42,44.56,31.86,2025,,,
199,O000100,7/17/2025,C10269,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Visa,P024,Cookware 4,Home,1,308.6,0%,204.59,308.6,204.59,104.01,2025,,,
200,O000101,5/16/2025,C11736,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mastercard,P080,Office Chair 4,Office,1,381.82,30%,222.42,267.27,222.42,44.85,2025,,,
201,O000101,5/16/2025,C11736,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mastercard,P038,Sneakers 2,Fashion,1,201,0%,113.57,201,113.57,87.43,2025,,,
202,O000102,5/27/2024,C05713,VIP,B16,Khamis Mushait,Khamis Mushait,Asir,18.3064,42.729,In-store,Cash,P037,Sneakers 1,Fashion,2,235.01,0%,148.15,470.02,296.3,173.72,2024,,,
203,O000103,12/9/2024,C07361,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P062,Fitness Mat 2,Sports,2,129.11,0%,100.84,258.22,201.68,56.54,2024,,,
204,O000103,12/9/2024,C07361,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P032,Coffee Maker 4,Home,1,406.19,5%,302.9,385.88,302.9,82.98,2024,,,
205,O000103,12/9/2024,C07361,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P052,Fragrance 4,Beauty,1,494.97,5%,278.76,470.22,278.76,191.46,2024,,,
206,O000104,11/6/2024,C06882,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P038,Sneakers 2,Fashion,2,180.52,15%,113.57,306.88,227.14,79.74,2024,,,
207,O000104,11/6/2024,C06882,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P026,Desk Lamp 2,Home,1,156.05,0%,76.12,156.05,76.12,79.93,2024,,,
208,O000105,2/4/2025,C09840,New,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,Online,Visa,P004,Headphones 4,Electronics,1,422.26,0%,304.54,422.26,304.54,117.72,2025,,,
209,O000105,2/4/2025,C09840,New,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,Online,Visa,P023,Cookware 3,Home,1,327.93,0%,158.13,327.93,158.13,169.8,2025,,,
210,O000106,1/21/2024,C07400,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Mastercard,P074,Notebook Set 2,Office,2,43.42,0%,32.61,86.84,65.22,21.62,2024,,,
211,O000106,1/21/2024,C07400,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Mastercard,P048,T-Shirt 4,Fashion,1,115.38,0%,62.15,115.38,62.15,53.23,2024,,,
212,O000107,4/24/2025,C05887,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Cash,P069,Sports Bottle 1,Sports,1,78.73,0%,61.34,78.73,61.34,17.39,2025,,,
213,O000108,6/21/2024,C08449,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Visa,P007,Smart Watch 3,Electronics,1,437.7,0%,262.28,437.7,262.28,175.42,2024,,,
214,O000109,9/9/2025,C05119,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mada,P019,Bedding Set 3,Home,2,245.54,15%,127.42,417.42,254.84,162.58,2025,,,
215,O000109,9/9/2025,C05119,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mada,P021,Cookware 1,Home,1,364.72,0%,213.59,364.72,213.59,151.13,2025,,,
216,O000110,9/12/2024,C00071,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mada,P030,Coffee Maker 2,Home,1,350.32,15%,233.11,297.77,233.11,64.66,2024,,,
217,O000110,9/12/2024,C00071,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mada,P049,Fragrance 1,Beauty,2,647.45,0%,426.71,1294.9,853.42,441.48,2024,,,
218,O000110,9/12/2024,C00071,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mada,P077,Office Chair 1,Office,1,453.87,5%,341.46,431.18,341.46,89.72,2024,,,
219,O000111,9/4/2024,C00665,Regular,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Mada,P078,Office Chair 2,Office,2,727.63,0%,369.32,1455.26,738.64,716.62,2024,,,
220,O000111,9/4/2024,C00665,Regular,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Mada,P039,Sneakers 3,Fashion,1,537.84,0%,375.84,537.84,375.84,162,2024,,,
221,O000111,9/4/2024,C00665,Regular,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Mada,P021,Cookware 1,Home,1,382.16,0%,213.59,382.16,213.59,168.57,2024,,,
222,O000112,10/20/2025,C02825,VIP,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,Online,Visa,P039,Sneakers 3,Fashion,3,539.18,10%,375.84,1455.79,1127.52,328.27,2025,,,
223,O000112,10/20/2025,C02825,VIP,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,Online,Visa,P015,Speaker 3,Electronics,1,433.86,0%,345.34,433.86,345.34,88.52,2025,,,
224,O000113,10/9/2025,C01541,New,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Cash,P005,Smart Watch 1,Electronics,1,257.61,0%,211.85,257.61,211.85,45.76,2025,,,
225,O000114,3/25/2024,C08465,Regular,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Apple Pay,P020,Bedding Set 4,Home,2,224.43,0%,135.93,448.86,271.86,177,2024,,,
226,O000114,3/25/2024,C08465,Regular,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Apple Pay,P057,Hair Care 1,Beauty,2,113.56,15%,55.23,193.05,110.46,82.59,2024,,,
227,O000114,3/25/2024,C08465,Regular,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Apple Pay,P005,Smart Watch 1,Electronics,2,293.78,0%,211.85,587.56,423.7,163.86,2024,,,
228,O000114,3/25/2024,C08465,Regular,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Apple Pay,P046,T-Shirt 2,Fashion,1,43.4,20%,31.2,34.72,31.2,3.52,2024,,,
229,O000115,11/17/2025,C02370,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Cash,P026,Desk Lamp 2,Home,1,168.24,0%,76.12,168.24,76.12,92.12,2025,,,
230,O000115,11/17/2025,C02370,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Cash,P049,Fragrance 1,Beauty,1,627.6,0%,426.71,627.6,426.71,200.89,2025,,,
231,O000116,11/23/2025,C01367,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P031,Coffee Maker 3,Home,1,668.24,5%,352.34,634.83,352.34,282.49,2025,,,
232,O000117,3/28/2025,C05207,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mada,P048,T-Shirt 4,Fashion,1,112.23,0%,62.15,112.23,62.15,50.08,2025,,,
233,O000117,3/28/2025,C05207,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mada,P008,Smart Watch 4,Electronics,2,811.56,5%,643.87,1541.96,1287.74,254.22,2025,,,
234,O000118,8/14/2024,C11698,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Mastercard,P065,Dumbbell Set 1,Sports,2,151.29,0%,91.37,302.58,182.74,119.84,2024,,,
235,O000118,8/14/2024,C11698,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Mastercard,P053,Skin Care 1,Beauty,1,190.88,15%,91.8,162.25,91.8,70.45,2024,,,
236,O000119,8/6/2025,C00974,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Apple Pay,P001,Headphones 1,Electronics,1,354.21,0%,182.01,354.21,182.01,172.2,2025,,,
237,O000119,8/6/2025,C00974,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Apple Pay,P036,Jacket 4,Fashion,1,171,0%,115.15,171,115.15,55.85,2025,,,
238,O000120,4/13/2025,C04266,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Cash,P078,Office Chair 2,Office,2,730.82,15%,369.32,1242.39,738.64,503.75,2025,,,
239,O000120,4/13/2025,C04266,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Cash,P005,Smart Watch 1,Electronics,2,294.38,15%,211.85,500.45,423.7,76.75,2025,,,
240,O000121,7/17/2025,C05439,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P034,Jacket 2,Fashion,1,164.56,0%,82.52,164.56,82.52,82.04,2025,,,
241,O000121,7/17/2025,C05439,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P074,Notebook Set 2,Office,1,45.83,10%,32.61,41.25,32.61,8.64,2025,,,
242,O000122,7/4/2024,C01808,VIP,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Mastercard,P005,Smart Watch 1,Electronics,1,300.98,5%,211.85,285.93,211.85,74.08,2024,,,
243,O000122,7/4/2024,C01808,VIP,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Mastercard,P066,Dumbbell Set 2,Sports,2,125.73,0%,88.83,251.46,177.66,73.8,2024,,,
244,O000123,6/1/2024,C10129,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Visa,P043,Backpack 3,Fashion,1,171.58,0%,92.05,171.58,92.05,79.53,2024,,,
245,O000124,6/6/2024,C06098,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Mada,P011,Power Bank 3,Electronics,1,94.96,0%,59.85,94.96,59.85,35.11,2024,,,
246,O000124,6/6/2024,C06098,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Mada,P064,Fitness Mat 4,Sports,1,182.09,0%,129.26,182.09,129.26,52.83,2024,,,
247,O000125,11/20/2025,C03878,VIP,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Visa,P062,Fitness Mat 2,Sports,1,134.11,5%,100.84,127.4,100.84,26.56,2025,,,
248,O000125,11/20/2025,C03878,VIP,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Visa,P045,T-Shirt 1,Fashion,2,148.13,0%,91.57,296.26,183.14,113.12,2025,,,
249,O000125,11/20/2025,C03878,VIP,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Visa,P054,Skin Care 2,Beauty,1,241.93,0%,186.83,241.93,186.83,55.1,2025,,,
250,O000126,4/4/2024,C03198,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Cash,P034,Jacket 2,Fashion,1,157.06,0%,82.52,157.06,82.52,74.54,2024,,,
251,O000126,4/4/2024,C03198,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Cash,P025,Desk Lamp 1,Home,2,50.7,10%,25.89,91.26,51.78,39.48,2024,,,
252,O000127,12/7/2024,C01127,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mastercard,P017,Bedding Set 1,Home,1,140.79,0%,104.25,140.79,104.25,36.54,2024,,,
253,O000127,12/7/2024,C01127,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mastercard,P075,Notebook Set 3,Office,1,20.76,0%,15.85,20.76,15.85,4.91,2024,,,
254,O000128,1/12/2024,C00070,New,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Mastercard,P063,Fitness Mat 3,Sports,2,107.57,0%,84.19,215.14,168.38,46.76,2024,,,
255,O000129,8/21/2025,C00071,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P070,Sports Bottle 2,Sports,1,92.29,0%,44.56,92.29,44.56,47.73,2025,,,
256,O000129,8/21/2025,C00071,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P043,Backpack 3,Fashion,3,163.06,0%,92.05,489.18,276.15,213.03,2025,,,
257,O000130,4/23/2025,C06135,New,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Cash,P003,Headphones 3,Electronics,4,326.98,0%,159.42,1307.92,637.68,670.24,2025,,,
258,O000131,5/4/2025,C05410,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Apple Pay,P043,Backpack 3,Fashion,1,167.65,0%,92.05,167.65,92.05,75.6,2025,,,
